timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727285642214,217,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-5,text,true,,10899,648,9,9,https://eticket.railway.gov.bd/,217,0,136
1727285642249,207,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-8,text,true,,10899,648,9,9,https://eticket.railway.gov.bd/,207,0,134
1727285642249,207,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-8,text,true,,10899,648,9,9,https://eticket.railway.gov.bd/,207,0,134
1727285642669,2768,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-29,text,false,,3579,0,7,7,https://eticket.railway.gov.bd/,0,0,1321
1727285642180,3263,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,,3322,0,6,6,https://eticket.railway.gov.bd/,0,0,3263
1727285642351,3103,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-13,text,false,,3490,0,5,5,https://eticket.railway.gov.bd/,0,0,144
1727285642288,3166,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-10,text,false,,3490,0,5,5,https://eticket.railway.gov.bd/,0,0,137
1727285642949,2511,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-43,text,false,,3490,0,3,3,https://eticket.railway.gov.bd/,0,0,1394
1727285642730,2731,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-32,text,false,,3490,0,3,3,https://eticket.railway.gov.bd/,0,0,2073
1727285643010,2452,https://eticket.railway.gov.bd/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-46,text,false,,3490,0,2,2,https://eticket.railway.gov.bd/,0,0,1042
1727285656554,71274,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-21,text,true,,1773552,4681,50,50,https://eticket.railway.gov.bd/,13196,0,1352
1727285656554,13196,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-21,text,true,,10899,648,50,50,https://eticket.railway.gov.bd/,13196,0,1352
1727285669751,810,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-21,bin,true,,1473,659,50,50,https://eticket.railway.gov.bd/favicon.ico,810,0,667
1727285669751,38756,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-21,text,true,,231208,675,50,50,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,2787,0,298
